Link,País,Preço_Sócio,Preço_Normal,Pontuação,Avaliações,Somelier,Decantação,Olfativo,Amadurecimento,Uvas,Gustativo,Visual,Harmonização,Temperatura,Safra,Seco,Teor_Alcoólico,Vinícola,Tipo,Potencial_Guarda,Região,Preços_Cat,Pontuação_Cat,Estoque_Cat,Pontos_Total
https://wine.com.br/vinhos/casal-garcia-d-o-c-douro-tinto-2017/prod23009.html,Portugal,,,0.0,0.0,"Produzido com uvas tintas muito cultivadas na região do Douro, esse exemplar tem um estilo frutado e fácil de beber. Casal Garcia é uma das marcas de vinhos mais conhecidas de Portugal, iniciou sua história em 1939, somando 80 anos de experiência.",,"Frutas vermelhas, frutas negras, floral",Em tanques de aço inox.,"Tinta Roriz, Touriga Franca , Tinta Barroca, Touriga Nacional","Frutado, corpo de leve para médio, taninos macios, acidez agradável",Rubi,"Talharim ao sugo, escondidinho de carne seca, quiche de queijo com bacon, bife à milanesa, arroz de forno, lasanha de berinjela com queijo. ",15.0,2017.0,1,13.5,Aveleda,Tinto,5.0,Douro,,0,2,0.0
https://wine.com.br/vinhos/periquita-tinto-2017/prod23006.html,Portugal,80.9,95.18,0.0,0.0,"O vinho Periquita é conhecido como o primeiro vinho tinto engarrafado em Portugal. Essa inovação traduz a sua originalidade e, o reflexo da Portugalidade surge da sua presença na mesa dos portugueses – de todos nós – desde 1850. À nossa, ao estilo de vida Português!",,"Amoras maduras, eucalipto, mirtilos, pimenta preta, café e baunilha",6 meses em carvalho francês e americano (madeira nova),"Castelão, Aragonez, Trincadeira ","Frutado, macio, taninos presentes mas suaves",Rubi,"Carne vermelha, filé grelhado com molho de ervas, varré de cordeiro, queijos com sabor intenso como provolone, parmesão, edam, cogumelo portobello recheado.",14.0,2017.0,0,13.0,José Maria da Fonseca,Tinto,7.0,Península de Setúbal,3,0,2,0.0
https://wine.com.br/vinhos/papa-acorda-colheita-tinto-2018/prod22988.html,Portugal,33.9,39.88,4.0,6.0,"Vinificação durante 10 dias em tanques de aço inox com temperatura controlada, após desengace total. Apresenta cor rubi brilhando em taça, e aromas envolventes de frutas vermelhas.
No paladar o equilíbrio entre o álcool e a acidez o deixa ainda mais intrigante.",,Frutas vermelhas maduras,,"Aragonez, Alicante Bouschet, Trincadeira ","Frutado, taninos suaves",Rubi,"Pernil suíno, costela assada, penne à carbonara, pizza de bacon, nhoque à bolonhesa, filé à parmegiana,",15.0,2018.0,0,13.5,Parras Wine,Tinto,5.0,Alentejo,1,1,2,24.0
https://wine.com.br/vinhos/espumante-miolo-millesime-rose-brut-2017/prod23019.html,Brasil,,,0.0,0.0,"Lançamento da Miolo, veio para formar uma dupla à altura do conhecido Millésime Brut Branco. Já no lançamento recebeu pontuação do Guia Descorchados, alcançou 91 merecidos pontos. Um belo exemplar que confirma a qualidade do terroir do Vale dos Vinhedos para a produção de espumantes.",,"Frutas vermelhas, jabuticaba, brioche","18 meses sobre as borras finas, em garrafas.",Pinot Noir (100%),"Médio corpo, cremoso, boa acidez",Rosa claro,"Salmão grelhado, saladas verdes, carpaccio de carne, camarão empanado, sushis, mix de queijos.",7.0,2017.0,0,12.5,Miolo,Outros,3.0,Vale dos Vinhedos,,0,1,0.0
https://wine.com.br/vinhos/casa-valduga-naturelle-rose-suave-2019/prod23027.html,Brasil,,,0.0,0.0,"Naturelle é uma linha da Casa Valduga que traz rótulos com o paladar adocicado. Devido ao estilo leve e fácil de beber, é ideal para quem está iniciando no mundo do vinho. Descomplicado, pode ser apreciado sozinho.",,"Framboesa, cereja, morango, floral",Não passa por amadurecimento.,"Merlot, Malvasia, Moscato","Leve, fresco, doce, sutilmente gasoso",Cereja claro,"Torta gelada de frutas vermelhas, petiscos agridoces, cheesecake com calda de morango, salada de frutas, bolo de cereja, queijos azuis.",9.0,2019.0,0,10.0,Casa Valduga,Outros,2.0,Vale dos Vinhedos,,0,1,0.0
https://wine.com.br/vinhos/ropiteau-freres-les-plants-nobles-chardonnay-2018/prod23020.html,França,,,4.5,13.0,"Esse rótulo adquiriu algumas características que são provenientes da madeira devido ao processo de vinificação. O enólogo optou por utilizar diferentes recipientes, entre eles, as tradicionais barricas de carvalho. Essa técnica foi executada de forma minimalista, para não perder o perfil natural da uva Chardonnay.",,"Abacaxi, pera, pêssego, leve amadeirado, baunilha",Em tanques de aço inox.,Chardonnay (100%),"Leve, acidez agradável, traço amadeirado",Amarelo claro,"Espaguete com manteiga de ervas, quiche lorraine, moqueca de legumes, salada de bacalhau, arroz de camarão, crepe de frango com queijo.",8.0,2018.0,1,12.0,Ropiteau Frères,Branco,3.0,Languedoc,,2,1,58.5
https://wine.com.br/vinhos/miolo-late-harvest-2012-500-ml/prod23022.html,Brasil,,,0.0,0.0,"Este é o primeiro vinho licoroso da vinícola brasileira Miolo. Elaborado com uvas de colheita tardia, amadurecidas por 60 meses em barricas de carvalho francês, esse exemplar é intenso e complexo. O perfeito equilíbrio entre doçura e acidez, o sabor persistente e os aromas exuberantes são os destaques desse lançamento.",,"Pêssego em calda, amêndoas, floral, mel, baunilha, caramelo",60 meses em barricas de carvalho francês.,"Viognier, Gewürztraminer","Intenso, complexo, doce, boa acidez, final longo",Amarelo dourado,"Tiramisu, pudim de doce de leite, sorvete de creme, crème brulée, pastel de natas, queijos azuis como gorgonzola e roquefort.",8.0,2012.0,0,15.5,Miolo,Outros,10.0,Campanha Gaúcha,,0,2,0.0
https://wine.com.br/vinhos/periquita-branco-2017/prod23007.html,Portugal,,,5.0,1.0,"Com um estilo jovem e frutado, este vinho integra uma das linhas de vinhos mais famosas de Portugal. Elaborado com quatro diferentes variedades, esse exemplar destaca as características naturais das uvas. A Verdelho traz intensidade aromática, a Viognier delicada estrutura, a Viosinho o frescor, e a Sauvignon Blanc o toque herbáceo.",,"Frutas brancas e amarelas frescas, herbáceo",Não passa por amadurecimento.,"Verdelho, Sauvignon Blanc, Viognier, Viosinho","Frutado, leve, fresco",Amarelo-claro,"Bolinho de bacalhau, gratinado de atum com batatas, camarão empanado, risoto de frango, tomates recheados, espaguete de abobrinha ao sugo. ",10.0,2017.0,1,13.0,José Maria da Fonseca,Branco,4.0,Península de Setúbal,,1,1,5.0
https://wine.com.br/vinhos/trapiche-vineyards-chardonnay-2018/prod23012.html,Argentina,,,0.0,0.0,"Esse Chardonnay argentino que passa brevemente por barricas de carvalho, foi elaborado pela Trapiche, vinícola reconhecida nos anos de 2014, 2015, 2017 e 2018 entre as 50 marcas mais admiradas pela Drinks International.",,"Abacaxi, maçã",Breve passagem por barricas de carvalho.,Chardonnay (100%),"Frutado, leve, boa acidez",Amarelo-claro,"Empanada de queijo, tilápia ao forno, salada grega com sardinha, espaguete de abobrinha com molho branco, tapioca caprese, grão-de-bico com pão sírio.",7.0,2018.0,0,13.0,Trapiche,Branco,3.0,Mendoza,,0,1,0.0
https://wine.com.br/vinhos/casa-valduga-naturelle-branco-suave-2019/prod23026.html,Brasil,,,4.0,2.0,"A linha Naturelle, da vinícola brasileira Casa Valduga, expressa o perfeito equilíbrio entre a leveza e o paladar adocicado. Com um estilo fácil de beber, esse vinho mescla a Malvasia e a Moscato, duas uvas brancas muito aromáticas.",,"Frutas brancas e amarelas, floral, cítrico",Em tanques de aço inox.,"Malvasia, Moscato","Frutado, leve, fresco, adocicado",Amarelo-palha,"Camarão empanado com molho agridoce, queijos azuis, salada de frutas, sanduíche de frango teriyaki, asinha de frango picante, queijo com geleia de pimenta.",8.0,2019.0,0,10.0,Casa Valduga,Branco,3.0,Vale dos Vinhedos,,1,1,8.0
https://wine.com.br/vinhos/quinta-de-bons-ventos-branco-2018/prod23015.html,Portugal,,,0.0,0.0,"Bons Ventos é uma linha de vinhos da Casa Santos Lima que produz várias marcas. O foco da produção é garantir a qualidade desde os vinhos de entrada até os tops de linha. Esse exemplar branco é ideal para dias quentes, típicos do nosso país e fica ainda mais gostoso quando harmonizado com comidas leves.",,"Frutas tropicais, frutas cítricas, nuances florais",Não passa por amadurecimento.,"Arinto, Viosinho, Chardonnay, Vital, Fernão Pires","Leve, boa intensidade, frutado, acidez presente",Amarelo-palha,"Mariscos cozidos, salada de bacalhau, bolinho de arroz, arroz com mini-camarões, salada caesar, batata frita.",8.0,2018.0,1,12.5,Casa Santos Lima,Branco,3.0,Lisboa,,0,1,0.0
https://wine.com.br/vinhos/miolo-cuvee-giuseppe-merlot-cabernet-sauvignon-2017/prod23021.html,Brasil,,,0.0,0.0,"Este nobre e potente tinto, é produzido com uvas cultivadas na Denominação de Origem Vale dos Vinhedos, berço de alguns dos melhores vinhos brasileiros. Essas variedades são provenientes das melhores parcelas dos vinhedos próprios da vinícola Miolo.",40.0,"Frutas maduras, cacau, especiarias, amadeirado",12 meses em barricas de carvalho francês.,"Cabernet Sauvignon, Merlot","Potente, taninos presentes, boa acidez, equilíbrio entre fruta e madeira",Rubi,"Picanha na brasa, chuleta grelhada, cogumelos recheados, risoto de mignon, tagliatelle à carbonara, queijos duros. ",16.0,2017.0,1,14.0,Miolo,Tinto,7.0,Vale dos Vinhedos,,0,2,0.0
https://wine.com.br/vinhos/lidio-carraro-dadivas-pinot-noir-2017/prod23032.html,Brasil,,,0.0,0.0,"A Lidio Carraro é uma vinícola-boutique, localizada no Vale dos Vinhedos, que preza pelo purismo. Por isso, não estagia nenhum vinho em barricas de carvalho para expressar o máximo potencial do terroir gaúcho.",10.0,"Frutas vermelhas, especiarias, especiarias",Em tanques de aço inox e garrafa.,Pinot Noir (100%),"Corpo de leve para médio, boa acidez, frutado, taninos macios",Rubi,"Risoto de quatro queijos, pizzas variadas, talharim á bolonhesa, salmão defumado, galeto recheado, buschetta tradicional.",15.0,2017.0,1,12.5,Lidio Carraro,Tinto,4.0,Encruzilhada do Sul ,,0,1,0.0
https://wine.com.br/vinhos/trapiche-vineyards-malbec-2018/prod23011.html,Argentina,,,0.0,0.0,"Os vinhedos da Trapiche estão localizados aos pés da Cordilheira dos Andes, onde a radiação solar é intensa e, por isso, produz uvas bastante maduras, com ótima concentração de cor e compostos aromáticos. Esse exemplar estagia por um breve período em barricas de carvalho para garantir a expressão da fruta na taça.",,"Frutas vermelhas, especiarias, floral",Breve estágio em barricas de carvalho.,Malbec (100%),"Corpo de leve para médio, taninos macios, acidez agradável, frutado",Rubi,"Músculo cozido com aipim, churrasco, massa aos quatro queijos, empanadas, risoto de cogumelos, berinjela recheada.",15.0,2018.0,0,13.0,Trapiche,Tinto,4.0,Mendoza,,0,1,0.0
https://wine.com.br/vinhos/canepa-novisimo-cabernet-sauvignon-2017/prod19252.html,,,,3.5,18.0,"Jovem e com um estilo que agrada com facilidade, esse versátil rótulo pode ser degustado sozinho ou harmonizado com receitas do dia a dia. A Viña Canepa, fundada no Chile por imigrantes italianos, iniciou a produção da linha Novísimo nos anos 80.",,"Frutas vermelhas frescas, especiarias, vegetal",Breve passagem por barricas.,"Cabernet Sauvignon (85%), Outras uvas autorizadas (15%)","Médio corpo, frutado, acidez agradável, taninos macios, final agradável",Rubi,"Lagarto assado, torta de queijo, tiras de carne acebolada, berinjela à parmegiana, panqueca de carne e queijos como minas padrão, montanhês, gouda e gruyere.",15.0,2017.0,0,12.0,Viña Canepa,Tinto,4.0,,,2,1,63.0
https://wine.com.br/vinhos/espumante-casa-valduga-130-rose-brut/prod23029.html,Brasil,,,0.0,0.0,,,,,,,Salmão claro,,7.0,,,11.5,Casa Valduga,,4.0,Vale dos Vinhedos,,0,1,0.0
https://wine.com.br/vinhos/san-ceteo-traviata/prod23000.html,Itália,,,4.0,4.0,"Ao longo dos anos e gerações, nunca faltou paixão e determinação. Ettore reuniu a experiência do passado e continuou os negócios da família com forte dedicação. Embora sempre atento ao respeito pela tradição, enfatizou a inovação tecnológica, obtendo melhorias tanto na coleta de uvas quanto na produção de vinho .",,"Frutas cítricas, limão e flores amarelas",Em tanques de aço inox.,Trebbiano,"Equilibrado, boa acidez, saboroso",Amarelo-claro,"Como aperitivo, frango grelhados, aves, peixes, saladas, quiches, em geral pratos leves.",8.0,,1,11.0,Ettore Galasso,Branco,3.0,Abruzzo,,1,1,16.0
https://wine.com.br/vinhos/toro-loco-reserva-d-o-utiel-requena-2015/prod22982.html,Espanha,64.9,76.35,5.0,5.0,"Esse exemplar traz no rótulo o termo Reserva, que na Espanha faz referência ao tempo de amadurecimento do vinho. A regra da região Utiel-Requena exige que os tintos tenham um envelhecimento mínimo de três anos, entre barricas de carvalho e garrafa, como você pode comprovar na sua taça.",20.0,"Frutas maduras, amadeirado, especiarias","12 meses em barricas de carvalho, mais 24 meses em garrafa.","Syrah, Bobal, Tempranillo, Merlot","Médio corpo, acidez agradável, frutado, amadeirado, taninos presentes",Rubi intenso,"Risoto de paio com couve frita, berinjela à parmegiana, maminha na brasa, nhoque de abóbora com ragu de carne-seca, lasanha gratinada, iscas de filé-mignon.",16.0,2015.0,1,13.0,BVC Bodegas,Tinto,7.0,Utiel,3,1,2,25.0
https://wine.com.br/vinhos/papa-acorda-colheita-branco-2018/prod22989.html,Portugal,33.9,39.88,3.0,1.0,"Vinificado com ligeira maceração à frio e fermentação à 16°C. Vinho de cor amarelo vibrante e aromas que conquistam. Exemplar fácil de beber, fresco e saboroso.",,"Frutas de caroço, pêssego, ameixa e um toque de mineralidade",,"Antão Vaz, Arinto","Acidez equilibrada, fresco, jovem",Amarelo-claro,"Pizza caprese de tapioca, caldo verde, salgadinho frito, mix de queijos frescos, ceviche, camarão empanado.",9.0,2018.0,1,12.5,Parras Wine,Branco,3.0,Alentejo,1,1,1,3.0
https://wine.com.br/vinhos/l-empreinte-cabernet-sauvignon-2018/prod22973.html,França,33.9,39.88,3.0,2.0,"O símbolo da garrafa significa o ciclo que assegura o que cada garrafa têm a oferecer com aromas específicos da casta. São vinhos para serem apreciados com amigos, em qualquer ocasião.",,"Amora, especiarias, tabaco",,Cabernet Sauvignon,"Encorpado, saboroso e bom final",Rubi com reflexos violáceos,"Lombo assado com batatas, tender, filé mignon grelhado ao molho de pimentas verdes, queijos.",15.0,2018.0,0,14.0,Vignobles & Compagnie,Tinto,5.0,Languedoc,1,1,2,6.0
https://wine.com.br/vinhos/san-ceteo-sangiovese-2018/prod22998.html,Itália,34.9,41.06,3.5,3.0,"Ao longo dos anos e gerações, nunca faltou paixão e determinação. Ettore reuniu a experiência do passado e continuou os negócios da família com forte dedicação. Embora sempre atento ao respeito pela tradição, enfatizou a inovação tecnológica, obtendo melhorias tanto na coleta de uvas quanto na produção de vinho .",,"Frutas vermelhas, morango, cereja ",Em tanques de aço inox.,Sangiovese,"Harmônico, boa acidez, final persistente",Rubi com reflexos violáceos,"Espaguete à bolonhesa, ravióli com parmesão, risoto de legumes, ratatouille, carnes vermelhas leves.",16.0,2018.0,1,12.5,Ettore Galasso,Tinto,5.0,terre di chieti,1,1,2,10.5
https://wine.com.br/vinhos/casal-garcia-d-o-c-vinho-verde-rose/prod23008.html,Portugal,,,0.0,0.0,"Elaborado com uvas tintas que fogem do comum, este rosé com um estilo leve e frutado, é produzido em Vinho Verde, uma famosa região vitivinícola de Portugal. Essa denominação, muito famosa por seus brancos, também permite a elaboração de exemplares rosés e tintos.",,"Morango, framboesa, cereja",Não passa por amadurecimento.,"Vinhão, Azal Tinto, Borraçal","Frutado, leve, fresco, doçura discreta",Cereja,"Camarão empanado, tomates recheados com salmão, espaguete com frutos do mar, pizza marguerita, salada de bacalhau, frango grelhado com legumes.",7.0,,0,9.5,Aveleda,Outros,2.0,Vinho Verde,,0,1,0.0
https://wine.com.br/vinhos/quinta-de-bons-ventos-rose-2018/prod23014.html,Portugal,,,0.0,0.0,"Um blend entre a conhecida Cabernet Sauvignon e a pouco conhecida Camarate deu vida a esse rosé da região de Lisboa. Frutado, vivo e com boa acidez, esse exemplar faz parte da premiada linha Bons Ventos e já recebeu medalha de prata no Berliner Wein Trophy 2019 (winter tasting).",,Frutas vermelhas frescas,Não passa por amadurecimento.,"Cabernet Sauvignon, Camarate","Leve, frutado, boa acidez, final agradável",Rosa claro,"Salada de folhas verdes com tomate-seco, espetinho de camarão, wrap marguerita, canapés leves, galeto assado, queijos frescos.",8.0,2018.0,0,9.5,Casa Santos Lima,Outros,3.0,Lisboa,,0,1,0.0
https://wine.com.br/vinhos/santa-helena-reservado-sauvignon-blanc-2018/prod23005.html,,,,0.0,0.0,"Este branco com perfil jovem, leve e fácil de beber agrada com facilidade os iniciantes no mundo do vinho, e quem busca rótulos descomplicados para o dia a dia. A linha Reservado representa os vinhos de entrada da vinícola Santa Helena.",,"Pera, abacaxi, herbáceo, cítrico",Em tanques de aço inox.,Sauvignon Blanc (100%),"Leve, acidez agradável, cítrico",Amarelo-claro,"Salgadinhos fritos, casquinha de siri, torta de abobrinha, filé de frango grelhado com legumes, peixe frito, queijos frescos.",8.0,2018.0,1,12.5,Santa Helena,Branco,2.0,,,0,1,0.0
https://wine.com.br/vinhos/garriguette-rose/prod22965.html,França,,,5.0,11.0,"Localizado no coração do sul da Côtes du Rhône, o exclusivo Vignerons de l'Enclave oferece uma ampla variedade do vale do Ródano, de acordo com as expectativas específicas dos consumidores de hoje.
Um rosé característico da França, um corte tradicional igual ao dos grandes rosés de Provence que traz o frescor e toda a elegância da região.",,"Frutas vermelhas, morango, framboesa",,"Cinsault, Syrah, Grenache ","Boa acidez, leve, frutado",Rosa-claro,"Frango com molho barbecue, escondidinho de carne seca, risoto de salmão, abobrinha recheada, tortillas.",10.0,,1,12.5,Wine.com.br,Outros,,Côtes du Rhône,,2,3,55.0
